#IDPARTIDA,AÑO,INDESREM,CODORGANIC,CODFUNCION,CODECOPART,CLAVEESPEC,NOMPARTIDA,Inicial,Actual,A,D,O,P,RP,Saldo,Porciento,Modif,RemIncorp,OtrasModif,RC,Remanente,Apendiente,Dpendiente,Opendiente,Ppendiente,Reintegros,RetC,% D s/ Cred,% O s/ Cred,% RP s/ O
11292.0,2017.0,N,,311,48000,,CONVENIO GESTION AMBULANCIA CRUZ ROJA,51500.0,53000.0,53000.0,53000.0,53000.0,53000.0,53000.0,0.0,0.0,1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53000.0,100.0,100.0,100.0
11293.0,2017.0,N,,311,62500,,EQUIPAMIENTO SANIDAD,8726.0,14360.28,14360.28,14360.28,14360.28,0.0,0.0,-1.81898940355e-12,-1.26668101426e-14,5634.28,0.0,5634.28,0.0,-1.81898940355e-12,0.0,0.0,14360.28,0.0,0.0,14360.28,100.0,100.0,0.0
11877.0,2017.0,N,,311,62588,,(R.E.) EQUIPAMIENTO SANIDAD,0.0,286.77,286.77,286.77,286.77,286.77,286.77,0.0,0.0,286.77,0.0,286.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
11294.0,2017.0,N,,320,12005,,RETRIB. BASICAS EDUCACION-E,78718.64,48718.64,79039.68,79039.68,79039.68,79039.68,79039.68,-30321.04,-62.2370410997,-30000.0,0.0,-30000.0,0.0,-30321.04,0.0,0.0,0.0,0.0,0.0,0.0,162.2370411,162.2370411,100.0
11295.0,2017.0,N,,320,12100,,COMPLEMENTO DESTINO EDUCACION,36342.6,36342.6,26204.31,26204.31,26204.31,26204.31,26204.31,10138.29,27.896435588,0.0,0.0,0.0,0.0,10138.29,0.0,0.0,-3.63797880709e-12,0.0,0.0,0.0,72.103564412,72.103564412,100.0
11296.0,2017.0,N,,320,12101,,COMPLEMENTO ESPECIFICO EDUCACION,67532.14,38131.48,49085.52,49085.52,49085.52,49085.52,49085.52,-10954.04,-28.7270255442,-29400.66,0.0,-29400.66,0.0,-10954.04,0.0,0.0,0.0,0.0,0.0,0.0,128.727025544,128.727025544,100.0
11297.0,2017.0,N,,320,13100,,PERSONAL LABORAL TEMPORAL EDUCACION,12201.0,12201.0,0.0,0.0,0.0,0.0,0.0,12201.0,100.0,0.0,0.0,0.0,0.0,12201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11298.0,2017.0,N,,320,15000,,PRODUCTIVIDAD FUNCIONARIOS EDUCACION,6847.25,6847.25,5676.42,5676.42,5676.42,5676.42,5676.42,-4505.6,-65.8015991822,0.0,0.0,0.0,5676.43,1170.83,0.0,0.0,0.0,0.0,0.0,5676.43,82.9007265691,82.9007265691,100.0
11299.0,2017.0,N,,320,16000,,SEGURIDAD SOCIAL FUNCIONARIOS EDUCACION,48468.75,48468.75,31718.88,31718.88,31718.88,31718.88,31718.88,16749.87,34.5580812379,0.0,0.0,0.0,0.0,16749.87,0.0,0.0,0.0,3.63797880709e-12,0.0,0.0,65.4419187621,65.4419187621,100.0
11300.0,2017.0,N,,320,16001,,SEG. SOCIAL PERSONAL LABORAL EDUCACION,201.32,201.32,0.0,0.0,0.0,0.0,0.0,201.32,100.0,0.0,0.0,0.0,0.0,201.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11572.0,2017.0,N,,321,21200,,MTO. COLEGIOS,20000.0,20000.0,21719.93,21719.93,21719.93,11169.0,10898.22,-1728.98,-8.6449,0.0,0.0,0.0,9.05,-1719.93,0.0,0.0,10550.93,270.78,0.0,17776.16,108.59965,108.59965,50.1761285603
11879.0,2017.0,N,,321,21288,,(R.E.) MANTENIMIENTO COLEGIOS,0.0,41.55,41.55,41.55,41.55,41.55,41.55,0.0,0.0,41.55,0.0,41.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
11573.0,2017.0,N,,321,22100,,ENERGIA ELECTRICA EDIFICIOS EDUCACION,78000.0,78000.0,72870.18,72870.18,72870.18,67099.99,67099.99,5129.82,6.57669230769,0.0,0.0,0.0,0.0,5129.82,0.0,0.0,5770.19,0.0,0.0,0.0,93.4233076923,93.4233076923,92.0815483096
11574.0,2017.0,N,,321,22103,,COMBUSTIBLE CALEFACCION C.E.I.P.,24000.0,24000.0,26316.84,26316.84,26316.84,20602.32,20602.32,-2316.84,-9.6535,0.0,0.0,0.0,0.0,-2316.84,0.0,-7.27595761418e-12,5714.52,0.0,0.0,396.0,109.6535,109.6535,78.2856908352
11575.0,2017.0,N,,321,22700,,LIMPIEZA EDIFICIOS EDUCACION,360845.52,360845.52,330775.06,330775.06,330775.06,300704.6,300704.6,30070.46,8.33333333333,0.0,0.0,0.0,0.0,30070.46,0.0,0.0,30070.46,0.0,0.0,0.0,91.6666666667,91.6666666667,90.9090909091
11576.0,2017.0,N,,321,22707,,GESTION ESCUELA INFANTIL GLORIA FUERTES,278344.06,278344.06,278343.96,278343.96,278343.96,278343.96,278343.96,0.1,3.5926759134e-05,0.0,0.0,0.0,0.0,0.0999999999185,0.0,-5.82076609135e-11,0.0,0.0,0.0,0.0,99.9999640732,99.9999640732,100.0
11577.0,2017.0,N,,321,22708,,GESTION ESCUELA INFANTIL NUMERO 2,46647.18,647.18,0.0,0.0,0.0,0.0,0.0,647.18,100.0,-46000.0,0.0,-46000.0,0.0,647.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11578.0,2017.0,N,,321,22709,,GESTION C.A.I. LOS CEREZOS,119352.82,119352.82,119352.82,119352.82,119352.82,119352.82,119352.82,0.0,0.0,0.0,0.0,0.0,0.0,-1.45519152284e-11,0.0,-1.45519152284e-11,0.0,0.0,0.0,0.0,100.0,100.0,100.0
11928.0,2017.0,N,,321,60091,,COMEDOR Y SALON USOS MULTIPLES CEIP SIERRA ESPUÑA,0.0,432050.13,432050.13,432050.13,181030.13,127088.73,127088.73,0.0,0.0,432050.13,432050.13,0.0,0.0,251020.0,0.0,251020.0,53941.4,0.0,0.0,0.0,100.0,41.9002605091,70.2030816638
11579.0,2017.0,N,,321,62200,,OBRAS Y EQUIPAMIENTO EN COLEGIOS,30000.0,121901.26,120123.64,120123.64,120123.64,106581.5,106581.5,1777.62,1.45824579664,91901.26,0.0,91901.26,0.0,1777.62,0.0,0.0,13542.14,0.0,0.0,29146.01,98.5417542034,98.5417542034,88.7264987974
11580.0,2017.0,N,,322,22799,,MEDIDAS ALTERNATIVAS EXPULSION ALUMNOS,16800.0,16800.0,16213.63,16213.63,16213.63,16213.63,16213.63,586.37,3.49029761905,0.0,0.0,0.0,0.0,586.37,0.0,0.0,0.0,0.0,0.0,6213.66,96.509702381,96.509702381,100.0
11581.0,2017.0,N,,322,48014,,SUBVENCION ESCUELA OFICIAL DE IDIOMAS,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,100.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11955.0,2017.0,N,,323,22300,,TRANSPORTE DE ALUMNOS A DISTINTAS ACTIVIDADES,0.0,0.0,1558.5,1558.5,1558.5,594.0,594.0,-1558.5,0.0,0.0,0.0,0.0,0.0,-1558.5,0.0,0.0,964.5,0.0,0.0,594.0,0.0,0.0,38.1135707411
11582.0,2017.0,N,,323,22602,,PUBLICACION Y DIFUSION ACTIV. EDUCACION,4500.0,4500.0,4242.01,4242.01,4242.01,3336.01,3336.01,257.99,5.73311111111,0.0,0.0,0.0,0.0,257.99,0.0,0.0,906.0,0.0,0.0,242.0,94.2668888889,94.2668888889,78.6422002777
11583.0,2017.0,N,,323,22605,,GTOS. FUNCION. EVENTOS Y OTROS EDUCACION,4500.0,4280.0,7902.04,7902.04,7902.04,5708.13,5708.13,-3638.95,-85.0221962617,-220.0,0.0,-220.0,16.91,-3622.04,0.0,0.0,2193.91,0.0,0.0,7077.69,184.627102804,184.627102804,72.2361567393
11584.0,2017.0,N,,323,24000,,GASTOS DE EDICION Y DISTRIBUCION,3000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,100.0,-2000.0,0.0,-2000.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11585.0,2017.0,N,,323,48000,,SEDE PERMANENTE UNIVERSIDAD DE MURCIA,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,100.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11795.0,2017.0,N,,323,48001,,ASOCIACION INTERNAC. DE CIUDADES EDUCADORAS,0.0,220.0,220.0,220.0,220.0,220.0,220.0,0.0,0.0,220.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
11586.0,2017.0,N,,323,48002,,AYUDAS A TRANSPORTE EDUCATIVO-BUS UNIVERSITY,10000.0,10000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,7000.0,7000.0,0.0,0.0,0.0,0.0,0.0,10000.0,30.0,30.0,100.0
11587.0,2017.0,N,,324,22001,,BANCO DE LIBROS,16000.0,10000.0,5925.59,5925.59,5925.59,3798.75,3798.75,4074.41,40.7441,-6000.0,0.0,-6000.0,0.0,4074.41,0.0,0.0,2126.84,0.0,0.0,5925.59,59.2559,59.2559,64.1075403462
11588.0,2017.0,N,,324,22300,,TRANSP. ACTIV. EXTRAESCOLARES Y COMPLEM.,5000.0,1800.0,1670.0,1670.0,1670.0,1670.0,1670.0,130.0,7.22222222222,-3200.0,0.0,-3200.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,1190.0,92.7777777778,92.7777777778,100.0
11763.0,2017.0,N,,324,22601,,ATENCIONES PROTOCOLARIAS Y OBSEQUIOS EDUCACION,0.0,0.0,1471.2,1471.2,1471.2,1471.2,1403.2,-1471.5,0.0,0.0,0.0,0.0,0.3,-1471.2,0.0,0.0,0.0,68.0,0.0,1423.5,0.0,0.0,95.3779227841
11589.0,2017.0,N,,324,22606,,"ESCUELA DE VERANO ""EDUCAVERANO 2017""",55000.0,26520.35,26964.67,26964.67,26964.67,26964.67,26964.67,-444.32,-1.67539267016,-28479.65,0.0,-28479.65,0.0,-444.32,0.0,0.0,0.0,0.0,0.0,26964.67,101.67539267,101.67539267,100.0
11590.0,2017.0,N,,324,22609,,TALLERES TEATRO Y CINE Y REFUERZO EDUCATIVO,23000.0,23000.0,30165.95,30165.95,30165.95,30165.95,30165.95,-8372.3,-36.4013043478,0.0,0.0,0.0,1206.35,-7165.95,0.0,-3.63797880709e-12,0.0,0.0,0.0,7147.1,131.156304348,131.156304348,100.0
11591.0,2017.0,N,,324,22703,,PRUEBA PILOTO INVERLINGÜE,15000.0,7578.39,0.0,0.0,0.0,0.0,0.0,7578.39,100.0,-7421.61,0.0,-7421.61,0.0,7578.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11592.0,2017.0,N,,324,22704,,"SERVICIO ""ZAMPATAXIS""",6000.0,6000.0,10470.92,10470.92,10470.92,10470.92,10470.92,-4470.92,-74.5153333333,0.0,0.0,0.0,0.0,-4470.92,0.0,-1.81898940355e-12,0.0,0.0,0.0,0.0,174.515333333,174.515333333,100.0
11593.0,2017.0,N,,324,22705,,SERVICIO PROXIMIDAD MATUTINO,37991.58,37991.58,34999.47,34999.47,34999.47,34999.47,34999.47,2992.11,7.87571877769,0.0,0.0,0.0,0.0,2992.11,0.0,-7.27595761418e-12,0.0,0.0,0.0,0.0,92.1242812223,92.1242812223,100.0
11594.0,2017.0,N,,324,22706,,"ACTIV. OCIO Y TIEMPO LIBRE ""UN RATITO MAS""",59500.0,59500.0,61792.08,61792.08,61792.08,61792.08,61792.08,-2292.08,-3.85223529412,0.0,0.0,0.0,0.0,-2292.08,0.0,0.0,0.0,0.0,0.0,21937.5,103.852235294,103.852235294,100.0
11595.0,2017.0,N,,324,22710,,PROG. COORD. FAMILIAR NIÑOS CON N.E.A.E.,2000.0,2000.0,965.0,965.0,965.0,965.0,965.0,1035.0,51.75,0.0,0.0,0.0,0.0,1035.0,0.0,0.0,0.0,0.0,0.0,965.0,48.25,48.25,100.0
11596.0,2017.0,N,,324,22711,,"PROGRAMA ""CONECTANDO PEDANIAS""",25000.0,25000.0,27065.8,27065.8,27065.8,23881.58,23881.58,-2065.8,-8.2632,0.0,0.0,0.0,0.0,-2065.8,0.0,0.0,3184.22,0.0,0.0,7960.54,108.2632,108.2632,88.2352636907
11597.0,2017.0,N,,324,48001,,"PREMIOS CONC. CUENTOS INFANT. ""JOSE CALERO HERAS""",1500.0,1500.0,650.0,650.0,650.0,650.0,650.0,660.0,44.0,0.0,0.0,0.0,190.0,850.0,0.0,0.0,0.0,0.0,0.0,840.0,43.3333333333,43.3333333333,100.0
11598.0,2017.0,N,,324,48002,,BECAS ERASMUS E ILA,8000.0,9200.0,2600.0,2600.0,2600.0,2600.0,2600.0,0.0,0.0,1200.0,0.0,1200.0,6600.0,6600.0,0.0,0.0,0.0,0.0,0.0,6900.0,28.2608695652,28.2608695652,100.0
11599.0,2017.0,N,,324,48003,,A.M.P.A. C.E.I.P. GINES DIAZ-S.CRISTOBAL,700.0,8930.0,8230.0,8230.0,8230.0,8230.0,8230.0,700.0,7.83874580067,8230.0,0.0,8230.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,8230.0,92.1612541993,92.1612541993,100.0
11600.0,2017.0,N,,324,48004,,A.M.P.A. C.E.I.P. SIERRA ESPUÑA,700.0,6211.5,5511.5,5511.5,5511.5,5511.5,5511.5,700.0,11.2694196249,5511.5,0.0,5511.5,0.0,700.0,0.0,0.0,0.0,0.0,0.0,5511.5,88.7305803751,88.7305803751,100.0
11601.0,2017.0,N,,324,48005,,A.M.P.A. C.E.I.P. ANTONIO MACHADO,700.0,3914.5,3214.5,3214.5,3214.5,3214.5,3214.5,700.0,17.8822327245,3214.5,0.0,3214.5,0.0,700.0,0.0,0.0,0.0,0.0,0.0,3214.5,82.1177672755,82.1177672755,100.0
11602.0,2017.0,N,,324,48006,,A.M.P.A. C.E.I.P. PRINCIPE DE ESPAÑA,700.0,5008.5,4308.5,4308.5,4308.5,4308.5,4308.5,700.0,13.9762403913,4308.5,0.0,4308.5,0.0,700.0,0.0,0.0,0.0,0.0,0.0,4308.5,86.0237596087,86.0237596087,100.0
11603.0,2017.0,N,,324,48007,,A.M.P.A. C.E.I.P. NTRA. SRA. DEL ROSARIO,700.0,4621.0,3921.0,3921.0,3921.0,3921.0,3921.0,700.0,15.1482363125,3921.0,0.0,3921.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,3921.0,84.8517636875,84.8517636875,100.0
11604.0,2017.0,N,,324,48008,,A.M.P.A. C.E.I.P. RICARDO CODORNIU,700.0,5689.5,4989.5,4989.5,4989.5,4989.5,4989.5,700.0,12.3033658494,4989.5,0.0,4989.5,0.0,700.0,0.0,0.0,0.0,0.0,0.0,4989.5,87.6966341506,87.6966341506,100.0
11605.0,2017.0,N,,324,48009,,PROYECTOS DE AUTOR,2000.0,2000.0,0.0,0.0,0.0,0.0,0.0,2000.0,100.0,0.0,0.0,0.0,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11606.0,2017.0,N,,324,48015,,PREMIOS A LA CULTURA DEL ESFUERZO,3000.0,3000.0,1349.99,1349.99,1349.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1650.01,1650.01,0.0,0.0,1349.99,0.0,0.0,3000.0,44.9996666667,44.9996666667,0.0
11607.0,2017.0,N,,324,48016,,SUBV. A PROYECTOS EN CENTROS EDUCATIVOS,12800.0,12800.0,12800.0,12800.0,12800.0,12800.0,12800.0,0.0,0.0,0.0,0.0,0.0,-1.81898940355e-12,-1.81898940355e-12,0.0,0.0,0.0,0.0,0.0,12800.0,100.0,100.0,100.0
11608.0,2017.0,N,,324,62300,,APARATOS AIRE ACONDICIONADO EN C.EDUCATIVOS,8000.0,8000.0,3842.01,3842.01,3842.01,0.0,0.0,4157.99,51.974875,0.0,0.0,0.0,0.0,4157.99,0.0,0.0,3842.01,0.0,0.0,3842.01,48.025125,48.025125,0.0
11609.0,2017.0,N,,324,62500,,EQUIP. COMPLEMENTARIO CENTROS PUBLICOS,5000.0,5000.0,2639.29,2639.29,2639.29,2639.29,2639.29,2360.71,47.2142,0.0,0.0,0.0,0.0,2360.71,0.0,0.0,0.0,0.0,0.0,2639.29,52.7858,52.7858,100.0
11301.0,2017.0,N,,330,12001,,RETRIB. BASICAS CULTURA-A2,34579.08,34579.08,40312.82,40312.82,40312.82,40312.82,40312.82,-5733.74,-16.5815284849,0.0,0.0,0.0,0.0,-5733.74,0.0,0.0,0.0,0.0,0.0,0.0,116.581528485,116.581528485,100.0
11302.0,2017.0,N,,330,12003,,RETRIB. BASICAS CULTURA-C1,23981.32,23981.32,15858.92,15858.92,15858.92,15858.92,15858.92,8122.4,33.8696952461,0.0,0.0,0.0,0.0,8122.4,0.0,0.0,0.0,0.0,0.0,0.0,66.1303047539,66.1303047539,100.0
11303.0,2017.0,N,,330,12004,,RETRIB. BASICAS CULTURA-C2,34716.45,34716.45,25767.04,25767.04,25767.04,25767.04,25767.04,8949.41,25.7785862322,0.0,0.0,0.0,0.0,8949.41,0.0,0.0,0.0,0.0,0.0,0.0,74.2214137678,74.2214137678,100.0
11304.0,2017.0,N,,330,12100,,COMPLEM. DESTINO CULTURA,48700.96,48700.96,32568.74,32568.74,32568.74,32568.74,32568.74,16132.22,33.1250554404,0.0,0.0,0.0,0.0,16132.22,0.0,0.0,0.0,0.0,0.0,0.0,66.8749445596,66.8749445596,100.0
11305.0,2017.0,N,,330,12101,,COMPLEMENTO ESPECIFICO CULTURA,54442.47,54442.47,35499.66,35499.66,35499.66,35499.66,35499.66,18942.81,34.7941781481,0.0,0.0,0.0,0.0,18942.81,0.0,0.0,0.0,0.0,0.0,0.0,65.2058218519,65.2058218519,100.0
11306.0,2017.0,N,,330,13000,,PERSONAL LABORAL FIJO CULTURA,8931.3,8931.3,0.0,0.0,0.0,0.0,0.0,8931.3,100.0,0.0,0.0,0.0,0.0,8931.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11307.0,2017.0,N,,330,13100,,PERSONAL LABORAL TEMPORAL CULTURA,22480.78,22480.78,20485.43,20485.43,20485.43,20485.43,20485.43,1995.35,8.87580413135,0.0,0.0,0.0,0.0,1995.35,0.0,0.0,0.0,0.0,0.0,0.0,91.1241958686,91.1241958686,100.0
11308.0,2017.0,N,,330,15000,,PRODUCTIVIDAD FUNCIONARIOS CULTURA,7365.76,7365.76,5651.14,5651.14,5651.14,5651.14,5651.14,-3936.51,-53.4433649752,0.0,0.0,0.0,5651.13,1714.62,0.0,0.0,0.0,0.0,0.0,5651.13,76.7217503693,76.7217503693,100.0
11458.0,2017.0,N,,330,15001,,PRODUCTIVIDAD LABORALES CULTURA,334.92,334.92,0.0,0.0,0.0,0.0,0.0,334.92,100.0,0.0,0.0,0.0,0.0,334.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11932.0,2017.0,N,,330,15100,,GRATIFICACIONES PERSONAL DE CULTURA,0.0,0.0,4819.25,4819.25,4819.25,4819.25,4819.25,-4819.25,0.0,0.0,0.0,0.0,0.0,-4819.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
11309.0,2017.0,N,,330,16000,,SEGURIDAD SOCIAL FUNCIONARIOS  CULTURA,49633.07,49633.07,40340.44,40340.44,40340.44,40340.44,40340.44,9292.63,18.7226580987,0.0,0.0,0.0,0.0,9292.63,0.0,0.0,0.0,0.0,0.0,0.0,81.2773419013,81.2773419013,100.0
11310.0,2017.0,N,,330,16001,,SEGURIDAD SOCIAL PERS. LABORAL CULTURA,3110.3,3110.3,243.23,243.23,243.23,243.23,243.23,2867.07,92.1798540334,0.0,0.0,0.0,0.0,2867.07,0.0,0.0,0.0,0.0,0.0,0.0,7.82014596663,7.82014596663,100.0
11610.0,2017.0,N,,3321,21600,,"MTO. PROGRAMA ""ARCHIVO 3000""",1300.0,1300.0,841.88,841.88,841.88,841.88,841.88,457.16,35.1661538462,0.0,0.0,0.0,0.96,458.12,0.0,0.0,0.0,0.0,0.0,424.56,64.76,64.76,100.0
11311.0,2017.0,N,,3321,22001,,FONDO BIBLIOGRAFICO,5000.0,5000.0,6942.59,6942.59,6942.59,4719.39,4719.39,-1942.59,-38.8518,0.0,0.0,0.0,0.0,-1942.59,0.0,0.0,2223.2,0.0,0.0,4470.0,138.8518,138.8518,67.9773686765
11611.0,2017.0,N,,3321,22002,,MATERIAL DIDACTICO ACTIVIDADES ARCHIVO,1500.0,1500.0,163.0,163.0,163.0,163.0,163.0,1337.0,89.1333333333,0.0,0.0,0.0,0.0,1337.0,0.0,0.0,0.0,0.0,0.0,163.0,10.8666666667,10.8666666667,100.0
11312.0,2017.0,N,,3321,22609,,ACTIV. FOMENTO DE  LECTURA Y TALLERES PARA NIÑOS,3000.0,3000.0,0.0,0.0,0.0,0.0,0.0,3000.0,100.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11313.0,2017.0,N,,3321,22699,,GTOS. FUNCIONAMIENTO BIBLIOTECA,2500.0,2500.0,0.0,0.0,0.0,0.0,0.0,2500.0,100.0,0.0,0.0,0.0,0.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11459.0,2017.0,N,,3321,22799,,TALLERES BIBLIOTECA Y ARCHIVO,1000.0,1000.0,450.0,450.0,450.0,0.0,0.0,550.0,55.0,0.0,0.0,0.0,0.0,550.0,0.0,0.0,450.0,0.0,0.0,450.0,45.0,45.0,0.0
11314.0,2017.0,N,,3321,48000,,BECAS SALAS DE ESTUDIO,3000.0,3000.0,2988.0,2988.0,2988.0,2988.0,2988.0,12.0,0.4,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2739.0,99.6,99.6,100.0
11612.0,2017.0,N,,3321,48001,,PREMIOS CONCURSO ARCHIVO,1000.0,1000.0,0.0,0.0,0.0,0.0,0.0,1000.0,100.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11960.0,2017.0,N,,333,22105,,"CATERING, AGUA Y OTROS PARA ACTIVIDADES MUSEO",0.0,0.0,108.24,108.24,108.24,108.24,108.24,-108.24,0.0,0.0,0.0,0.0,0.0,-108.24,0.0,0.0,0.0,0.0,0.0,74.8,0.0,0.0,100.0
11460.0,2017.0,N,,333,22601,,ATENCIONES PROTOCOLARIAS DEL MUSEO ARQUEOLOGICO,2500.0,2500.0,20.06,20.06,20.06,20.06,20.06,2479.94,99.1976,0.0,0.0,0.0,0.0,2479.94,0.0,0.0,0.0,0.0,0.0,20.06,0.8024,0.8024,100.0
11315.0,2017.0,N,,333,22609,,ACTIVIDADES MUSEO ARQUEOLOGICO LOS BAÑOS,4500.0,4500.0,2611.0,2611.0,2611.0,1831.0,1831.0,1889.0,41.9777777778,0.0,0.0,0.0,0.0,1889.0,0.0,0.0,780.0,0.0,0.0,2611.0,58.0222222222,58.0222222222,70.126388357
11316.0,2017.0,N,,333,22699,,GTOS. DIVERSOS MUSEO ARQUEOLOGICO LOS BAÑOS,4000.0,4000.0,568.16,568.16,568.16,29.06,29.06,3416.84,85.421,0.0,0.0,0.0,15.0,3431.84,0.0,0.0,539.1,0.0,0.0,554.1,14.204,14.204,5.11475640665
11317.0,2017.0,N,,333,22799,,ATENCION PUBLICO Y GUIA DEL MUSEO ARQUEOLOGICO,3000.0,1500.0,0.0,0.0,0.0,0.0,0.0,1500.0,100.0,-1500.0,0.0,-1500.0,0.0,1500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11613.0,2017.0,N,,334,20200,,ARRENDAMIENTOS CINE VELASCO,34000.0,34000.0,36556.66,36556.66,36556.66,33057.1,33057.1,-2556.66,-7.51958823529,0.0,0.0,0.0,0.0,-2556.66,0.0,0.0,3499.56,0.0,0.0,486.06,107.519588235,107.519588235,90.4270247884
11881.0,2017.0,N,,334,20288,,(R.E.) ARRENDAMIENTO CINE VELASCO,0.0,2500.01,2500.01,2500.01,2500.01,2500.01,2500.01,0.0,0.0,2500.01,0.0,2500.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0
11614.0,2017.0,N,,334,21200,,MTO. EDIFICIOS CULTURA,6000.0,6000.0,5133.23,5133.23,5133.23,4975.63,4975.63,866.27,14.4378333333,0.0,0.0,0.0,0.5,866.77,0.0,0.0,157.6,0.0,0.0,4699.07,85.5538333333,85.5538333333,96.9298083273
11615.0,2017.0,N,,334,22000,,MATERIAL OFICINA CULTURA,500.0,500.0,273.51,273.51,273.51,273.51,273.51,226.49,45.298,0.0,0.0,0.0,0.0,226.49,0.0,0.0,0.0,0.0,0.0,180.75,54.702,54.702,100.0
11942.0,2017.0,N,,334,22001,,"REPORTAJES, AUDIOVISUALES, Y OTR. PUBLICACIONES",0.0,0.0,600.0,600.0,600.0,600.0,600.0,-600.0,0.0,0.0,0.0,0.0,0.0,-600.0,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,100.0
11616.0,2017.0,N,,334,22100,,ENERGIA ELECTRICA EDIFICIOS CULTURA,32500.0,32500.0,32026.67,32026.67,32026.67,30151.63,30151.63,473.33,1.4564,0.0,0.0,0.0,0.0,473.33,0.0,0.0,1875.04,-3.63797880709e-12,9645.5,0.0,98.5436,98.5436,94.1453794603
11617.0,2017.0,N,,334,22300,,VIAJES CULTURALES,100.0,100.0,250.0,250.0,250.0,250.0,250.0,-150.0,-150.0,0.0,0.0,0.0,0.0,-150.0,0.0,0.0,0.0,0.0,0.0,250.0,250.0,250.0,100.0
11461.0,2017.0,N,,334,22400,,SEGUROS EXPOSICIONES CULTURA,600.0,600.0,0.0,0.0,0.0,0.0,0.0,600.0,100.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11462.0,2017.0,N,,334,22601,,GASTOS PROTOCOLO CULTURA,4500.0,4500.0,5942.12,5942.12,5942.12,4934.74,4934.74,-1442.12,-32.0471111111,0.0,0.0,0.0,0.0,-1442.12,0.0,0.0,1007.38,0.0,0.0,5485.32,132.047111111,132.047111111,83.0467913809
11463.0,2017.0,N,,334,22608,,TALLERES CULTURA,10190.0,10190.0,2285.68,2285.68,2285.68,1787.08,1787.08,7904.32,77.5693817468,0.0,0.0,0.0,0.0,7904.32,0.0,0.0,498.6,0.0,0.0,1772.64,22.4306182532,22.4306182532,78.1859227888
11464.0,2017.0,N,,334,22609,,TEATRO,35000.0,35000.0,51636.94,51636.94,51636.94,49894.91,49894.91,-17130.44,-48.9441142857,0.0,0.0,0.0,493.5,-16636.94,0.0,-7.27595761418e-12,1742.03,0.0,1020.01,12068.29,147.534114286,147.534114286,96.6263880083
11465.0,2017.0,N,,334,22610,,MUSICA,10500.0,10500.0,9420.0,9420.0,9420.0,9220.0,9220.0,1080.0,10.2857142857,0.0,0.0,0.0,0.0,1080.0,0.0,0.0,200.0,0.0,0.0,1410.0,89.7142857143,89.7142857143,97.8768577495
11466.0,2017.0,N,,334,22611,,CINE VERANO Y CURSO CINEMATOGRAFICO,3000.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,-2900.0,0.0,-2900.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
